published,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,published,year,quarter,month,profit,content_duration_cat,price_cat
2015-08-17,574132,Como utilizar o Corel Draw por completo!,https://www.udemy.com/como-utilizar-o-corel-draw-por-completo/,True,30,293,32,44,All Levels,7.0,Graphic Design,2015-08-17,2015,3,August,8790,3 : 7,20:50
2016-01-12,724824,Photoshop　中級者、上級者がプロになるために最後に学ぶ「超絶技巧」テクニック,https://www.udemy.com/photoshop-s/,True,85,113,5,39,Intermediate Level,4.5,Graphic Design,2016-01-12,2016,1,January,9605,3 : 7,80:110
2016-06-20,883324,Corel Draw X7: Mão na Massa,https://www.udemy.com/corel-draw-x7-mao-na-massa/,True,25,72,13,40,Beginner Level,4.0,Graphic Design,2016-06-20,2016,2,June,1800,3 : 7,20:50
2016-02-17,502204,Dibujo digital básico: cómo ilustrar en Photoshop,https://www.udemy.com/dibujo-digital-basico-como-ilustrar-en-photoshop/,True,20,155,36,90,Beginner Level,5.0,Graphic Design,2016-02-17,2016,1,February,3100,3 : 7,1:20
2014-09-14,283038,Adobe Illustrator CS6 باللغة العربية,https://www.udemy.com/adobe-illustrator-cs6-kottab/,True,35,48,15,74,All Levels,8.0,Graphic Design,2014-09-14,2014,3,September,1680,7 : 12,20:50
2015-08-21,586680,Mestres do Photoshop,https://www.udemy.com/mestres-do-photoshop/,True,30,86,18,52,All Levels,5.5,Graphic Design,2015-08-21,2015,3,August,2580,3 : 7,20:50
2016-07-08,899240,illustrator CC 2015.3 - Curso básico de ferramentas,https://www.udemy.com/illustratorcc20153/,True,20,13,6,12,Beginner Level,1.0,Graphic Design,2016-07-08,2016,3,July,260,0 : 1,1:20
2015-06-08,520876,Plantillas Powerpoint para Publicar en Mercadolibre y Ebay,https://www.udemy.com/publicacion-rapida-y-profesional-en-mercadolibre/,True,35,15,5,32,All Levels,2.0,Graphic Design,2015-06-08,2015,2,June,525,1 : 3,20:50
2017-03-02,1083784,Crie seu Cartão de Visita no CorelDRAW X8,https://www.udemy.com/crie-seu-cartao-de-visita-no-coreldraw-x8/,True,20,28,3,38,Beginner Level,4.0,Graphic Design,2017-03-02,2017,1,March,560,3 : 7,1:20
2016-02-09,651352,Curso de Maya 3D,https://www.udemy.com/curso-de-maya-3d/,True,20,62,9,41,All Levels,4.0,Graphic Design,2016-02-09,2016,1,February,1240,3 : 7,1:20
2016-10-18,968268,Photoshop: Organización de eventos y decoración de fiestas,https://www.udemy.com/curso-de-photoshop-como-hacer-todo-para-tu-fiesta-tematica/,True,120,125,5,56,Beginner Level,8.5,Graphic Design,2016-10-18,2016,4,October,15000,7 : 12,110:140
2015-04-22,479760,Podcast Cover Art | Design Like the Best,https://www.udemy.com/podcast-graphic-design/,True,20,33,2,7,All Levels,1.0,Graphic Design,2015-04-22,2015,2,April,660,0 : 1,1:20
2014-01-14,134690,Learn Drawing and Painting a Landscape with Oil Colours,https://www.udemy.com/learn-drawing-and-painting-a-landscape-with-oil-colours/,True,20,51,2,20,Intermediate Level,2.0,Graphic Design,2014-01-14,2014,1,January,1020,1 : 3,1:20
2016-07-04,692918,Enhance your chroma key with an animated Slides background,https://www.udemy.com/enhance-your-chroma-key-with-an-animated-slides-background/,True,25,361,2,9,Intermediate Level,1.0,Graphic Design,2016-07-04,2016,3,July,9025,0 : 1,20:50
2017-02-01,1092632,The Complete Motion Graphic Course,https://www.udemy.com/complete-motion-graphic-course/,True,65,50,6,115,All Levels,9.5,Graphic Design,2017-02-01,2017,1,February,3250,7 : 12,50:80
2016-02-05,753154,Making Corporate Flyers in Photoshop,https://www.udemy.com/making-corporate-flyers-in-photoshop/,True,20,4,3,7,All Levels,0.5166666666666666,Graphic Design,2016-02-05,2016,1,February,80,0 : 1,1:20
2016-02-17,46524,Rock-Solid Brands,https://www.udemy.com/rock-solid-brands/,True,20,134,4,13,Beginner Level,0.5166666666666666,Graphic Design,2016-02-17,2016,1,February,2680,0 : 1,1:20
2015-10-08,634480,Typographic Poster Design - From Sketch to Vector,https://www.udemy.com/typographic-poster-design-from-sketch-to-vector/,True,45,36,5,20,Intermediate Level,1.5,Graphic Design,2015-10-08,2015,4,October,1620,1 : 3,20:50
2016-08-14,771044,"Make Money With Photoshop: Logos, Business Cards & Brochures",https://www.udemy.com/make-money-with-photoshop-logos-business-cards-brochures/,True,100,32,4,21,All Levels,5.0,Graphic Design,2016-08-14,2016,3,August,3200,3 : 7,80:110
2015-07-05,497268,Photoshop the Art of Clipart,https://www.udemy.com/photoshop-the-art-of-clipart/,True,20,30,3,22,Beginner Level,1.0,Graphic Design,2015-07-05,2015,3,July,600,0 : 1,1:20
2015-03-16,435138,Adobe Illustrator Creative Cloud:  Mastering the Upgrades,https://www.udemy.com/learn-illustrator-cc-updates/,True,20,22,3,57,Intermediate Level,2.0,Graphic Design,2015-03-16,2015,1,March,440,1 : 3,1:20
2014-11-25,334530,Illustrator 101: Learn Quickly and Easily to create Artwork,https://www.udemy.com/make-money-freelancing-after-this-illustrator-course/,True,40,452,3,37,All Levels,1.0,Graphic Design,2014-11-25,2014,4,November,18080,0 : 1,20:50
2016-07-14,904144,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,https://www.udemy.com/design-your-own-fonts/,True,40,67,8,25,All Levels,1.0,Graphic Design,2016-07-14,2016,3,July,2680,0 : 1,20:50
2015-01-29,397946,Easy Steps To Become A Photoshop Expert,https://www.udemy.com/easy-steps-to-become-a-photoshop-expert/,True,20,1081,11,47,All Levels,8.0,Graphic Design,2015-01-29,2015,1,January,21620,7 : 12,1:20
2015-08-07,561800,Intro to Adobe Illustrator,https://www.udemy.com/intro-to-adobe-illustrator/,True,20,189,13,55,Beginner Level,6.0,Graphic Design,2015-08-07,2015,3,August,3780,3 : 7,1:20
2016-04-02,810234,Beginners Guide: Photoshop Poster/Artwork,https://www.udemy.com/do-it-yourself-learn-photoshop-postersflyers-creation/,True,20,775,5,6,Beginner Level,1.0,Graphic Design,2016-04-02,2016,2,April,15500,0 : 1,1:20
2015-07-26,559046,Basic Graphic Design for PowerPoint,https://www.udemy.com/basic-graphic-design-for-powerpoint/,True,20,88,8,14,Beginner Level,1.0,Graphic Design,2015-07-26,2015,3,July,1760,0 : 1,1:20
2014-11-07,338308,Master Graphic Design Using Photoshop with Rachael,https://www.udemy.com/become-a-master-of-photoshop-in-3-hours-guaranteed/,True,25,598,22,13,All Levels,1.5,Graphic Design,2014-11-07,2014,4,November,14950,1 : 3,20:50
2016-03-08,477634,Adobe Illustrator CC - Print Design for Beginners,https://www.udemy.com/adobe-illustrator-cc-print-design/,True,50,145,35,55,Beginner Level,6.0,Graphic Design,2016-03-08,2016,1,March,7250,3 : 7,20:50
2016-07-28,913194,Adobe Illustrator | Master in 3D,https://www.udemy.com/adobe-illustrator-master-in-3d/,True,25,445,4,14,All Levels,0.5333333333333333,Graphic Design,2016-07-28,2016,3,July,11125,0 : 1,20:50
2015-04-17,429866,From Drawing to Illustration,https://www.udemy.com/from-drawing-to-illustration/,True,20,237,25,32,Beginner Level,6.0,Graphic Design,2015-04-17,2015,2,April,4740,3 : 7,1:20
2015-11-09,632702,Adobe Suite : Unleash your creativity & benefit from it !,https://www.udemy.com/learn-to-animate-design-earn-up-to-100-per-hour/,True,200,1005,4,46,All Levels,9.5,Graphic Design,2015-11-09,2015,4,November,201000,7 : 12,170:200
2015-03-19,429366,Become a Logo Designer: Guide to Complimentary Logo Software,https://www.udemy.com/become-a-logo-designer-guide-to-complimentary-logo-software/,True,35,485,9,21,All Levels,2.5,Graphic Design,2015-03-19,2015,1,March,16975,1 : 3,20:50
2015-03-03,433084,DIY Beautiful Social Graphics That Don't Require Photoshop,https://www.udemy.com/diy-beautiful-social-graphics-that-dont-require-photoshop/,True,20,238,9,22,All Levels,2.5,Graphic Design,2015-03-03,2015,1,March,4760,1 : 3,1:20
2014-04-07,185092,Design while you learn InDesign CC,https://www.udemy.com/design-while-you-learn-indesign-cc/,True,20,1116,3,21,Beginner Level,2.5,Graphic Design,2014-04-07,2014,2,April,22320,1 : 3,1:20
2015-01-21,395652,R Graph Essentials,https://www.udemy.com/r-graph-essentials/,True,85,105,4,41,All Levels,2.0,Graphic Design,2015-01-21,2015,1,January,8925,1 : 3,80:110
2016-08-29,943724,Car Sketching with Simple Analog Tools,https://www.udemy.com/car-sketching-with-markers/,True,40,23,5,10,All Levels,0.6166666666666667,Graphic Design,2016-08-29,2016,3,August,920,0 : 1,20:50
2015-07-10,546124,Drawing Anime & Manga Style,https://www.udemy.com/drawing-anime-and-manga-style/,True,25,82,5,40,All Levels,8.0,Graphic Design,2015-07-10,2015,3,July,2050,7 : 12,20:50
2016-06-13,876444,Inkscape 101 for Beginners - Design Vector Graphics,https://www.udemy.com/inkscape-101-for-beginners-design-vector-graphics/,True,195,13,5,26,Beginner Level,1.0,Graphic Design,2016-06-13,2016,2,June,2535,0 : 1,170:200
2016-11-18,893978,"How to Fix Common Branding Mistakes, for Graphic Designers",https://www.udemy.com/how-to-fix-common-branding-mistakes-for-graphic-designers/,True,35,19,2,9,Intermediate Level,1.5,Graphic Design,2016-11-18,2016,4,November,665,1 : 3,20:50
2017-06-13,1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,https://www.udemy.com/autocad-course-in-urdu-hindi/,False,0,105,2,22,All Levels,2.0,Graphic Design,2017-06-13,2017,2,June,0,1 : 3,free
2014-08-08,273256,Mind-Blowing Photoshop: Master Skills Season 1,https://www.udemy.com/mind-blowing-photoshop-master-skills-season-1/,True,20,94,3,69,All Levels,3.0,Graphic Design,2014-08-08,2014,3,August,1880,1 : 3,1:20
2017-06-21,1240730,Architectural Drawing For Creatives,https://www.udemy.com/architectural-drawing-for-website-and-logo-designers/,True,195,5,0,156,All Levels,24.0,Graphic Design,2017-06-21,2017,2,June,975,+20,170:200
2015-12-09,651014,Adobe Photoshop (Complete Beginner),https://www.udemy.com/learn-adobe-photoshop-complete-beginner-to-a-fricken-master/,True,200,98,3,33,Beginner Level,2.0,Graphic Design,2015-12-09,2015,4,December,19600,1 : 3,170:200
2017-05-31,1236254,Character Design,https://www.udemy.com/character-design/,True,75,5,0,24,Intermediate Level,2.0,Graphic Design,2017-05-31,2017,2,May,375,1 : 3,50:80
2017-05-05,1201118,Icon Design Masterclass: Learn Icon Design Principles,https://www.udemy.com/icon-design-masterclass-learn-icon-design-principles/,True,40,6,0,15,Beginner Level,2.5,Graphic Design,2017-05-05,2017,2,May,240,1 : 3,20:50
2017-06-07,1227748,create stunning Photoshop compositions in minutes,https://www.udemy.com/create-impressive-photoshop-compositions-in-minutes/,True,20,5,0,29,All Levels,2.0,Graphic Design,2017-06-07,2017,2,June,100,1 : 3,1:20
2015-01-30,408118,Marvelous Logo Design,https://www.udemy.com/marvelous-logo-design/,True,20,91,5,13,All Levels,1.5,Graphic Design,2015-01-30,2015,1,January,1820,1 : 3,1:20
2017-06-27,1258402,Canva Complete Course For Graphics Design | 20 Projects,https://www.udemy.com/canva-course-graphics-design/,True,20,3,3,27,All Levels,2.5,Graphic Design,2017-06-27,2017,2,June,60,1 : 3,1:20
2015-05-25,489114,The Complete Video Production Guide - Learn Top Video Tools,https://www.udemy.com/video-production-guide-learn-top-video-tools-to-create-awesome-videos/,True,195,121,9,77,All Levels,7.5,Graphic Design,2015-05-25,2015,2,May,23595,7 : 12,170:200
2012-05-04,16689,Drawing With Confidence,https://www.udemy.com/drawing-with-confidence/,True,25,105,7,10,All Levels,2.0,Graphic Design,2012-05-04,2012,2,May,2625,1 : 3,20:50
2017-02-02,1089062,Add realistic car paint to your pencil drawing in Photoshop!,https://www.udemy.com/colorize-your-pencil-drawing-in-photoshop/,True,25,17,3,8,Beginner Level,1.0,Graphic Design,2017-02-02,2017,1,February,425,0 : 1,20:50
2017-06-26,709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,https://www.udemy.com/merch-by-amazon-quick-start-t-shirt-sales-using-canva-design/,True,20,380,1,26,All Levels,1.0,Graphic Design,2017-06-26,2017,2,June,7600,0 : 1,1:20
2015-05-04,385662,Learn print production from start to finish,https://www.udemy.com/print-production/,True,35,494,6,16,All Levels,1.0,Graphic Design,2015-05-04,2015,2,May,17290,0 : 1,20:50
2015-06-08,508570,Step by Step Gif animation in Photoshop,https://www.udemy.com/step-by-step-gif-animation-in-photoshop/,True,20,518,2,17,All Levels,1.0,Graphic Design,2015-06-08,2015,2,June,10360,0 : 1,1:20
2016-08-18,934790,Adobe - Create a professional logo step-by-step (Farming),https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-farming/,True,20,214,0,15,All Levels,1.0,Graphic Design,2016-08-18,2016,3,August,4280,0 : 1,1:20
2017-03-08,1133716,Adobe Illustrator CC Advanced,https://www.udemy.com/adobe-illustrator-advanced/,True,30,11,1,27,Beginner Level,1.5,Graphic Design,2017-03-08,2017,1,March,330,1 : 3,20:50
2015-04-20,473474,Mastering Realistic Real Life Drawing with Pencil,https://www.udemy.com/mastering-realistic-real-life-drawing-with-pencil/,True,20,33,5,12,Beginner Level,0.65,Graphic Design,2015-04-20,2015,2,April,660,0 : 1,1:20
2017-03-23,1143032,Silhouettes that Sells,https://www.udemy.com/silhouettes-that-sells/,True,25,9,1,13,Beginner Level,1.0,Graphic Design,2017-03-23,2017,1,March,225,0 : 1,20:50
2013-11-18,121490,FullPage: The Complete Guide to Flat Websites,https://www.udemy.com/easy-flat-design/,True,20,817,14,13,All Levels,0.6333333333333333,Graphic Design,2013-11-18,2013,4,November,16340,0 : 1,1:20
2014-11-11,339560,How to design professional PowerPoint business presentation,https://www.udemy.com/how-to-design-professional-animated-powerpoint-presentation/,True,20,286,7,7,All Levels,1.0,Graphic Design,2014-11-11,2014,4,November,5720,0 : 1,1:20
2015-11-08,659340,Pic Monkey for Beginners - Graphic Design and Photo Editing,https://www.udemy.com/pic-monkey-101/,True,20,774,3,17,Beginner Level,3.0,Graphic Design,2015-11-08,2015,4,November,15480,1 : 3,1:20
2016-05-11,835082,Corel Painter 2016,https://www.udemy.com/corel-painter-2016/,True,40,41,9,86,All Levels,8.0,Graphic Design,2016-05-11,2016,2,May,1640,7 : 12,20:50
2014-11-04,335902,eBook Cover Design,https://www.udemy.com/ebooks-cover-design/,True,20,30,3,14,Intermediate Level,1.5,Graphic Design,2014-11-04,2014,4,November,600,1 : 3,1:20
2015-03-16,441106,"Photoshop tips and tricks, how to change clothes",https://www.udemy.com/changing-clothes-with-photoshop/,True,20,837,4,26,All Levels,2.0,Graphic Design,2015-03-16,2015,1,March,16740,1 : 3,1:20
2016-08-04,624356,How to make Better Compositions: Take your art to new height,https://www.udemy.com/better-compositions/,True,30,11,3,8,All Levels,0.5333333333333333,Graphic Design,2016-08-04,2016,3,August,330,0 : 1,20:50
2015-05-12,456388,Adobe Photoshop CC | The Essential Guide,https://www.udemy.com/adobe-photoshop-cc-the-essential-guide/,True,20,254,5,81,All Levels,4.5,Graphic Design,2015-05-12,2015,2,May,5080,3 : 7,1:20
2016-09-10,955242,Learn to Composite a 2D Action Shot in Photoshop,https://www.udemy.com/3dmotive-learn-to-composite-a-2d-action-shot-in-photoshop/,True,20,40,2,8,Beginner Level,1.5,Graphic Design,2016-09-10,2016,3,September,800,1 : 3,1:20
2015-05-12,496430,Infographic Design: How To Create Your Own Infographic,https://www.udemy.com/infographic-design-how-to-create-your-own-infographic/,True,20,84,8,13,All Levels,2.0,Graphic Design,2015-05-12,2015,2,May,1680,1 : 3,1:20
2016-03-22,793246,Autodesk Inventor 2016 : Complete Guide ,https://www.udemy.com/learn-autodesk-inventor-2016/,True,20,23,4,83,Beginner Level,7.5,Graphic Design,2016-03-22,2016,1,March,460,7 : 12,1:20
2015-07-08,547190,Amazing Graphic Design for Beginners,https://www.udemy.com/amazing-graphic-design-for-beginners/,True,20,32,10,5,Beginner Level,0.7,Graphic Design,2015-07-08,2015,3,July,640,0 : 1,1:20
2015-12-11,643970,Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,https://www.udemy.com/instant-harmonica-christmas-play-jingle-bells-part-1-now/,True,20,823,11,10,All Levels,0.7,Musical Instruments,2015-12-11,2015,4,December,16460,0 : 1,1:20
2016-03-31,801486,Playing Piano:  Popular Pieces Vol. II,https://www.udemy.com/playing-piano-popular-pieces-volii/,True,150,1472,4,24,Beginner Level,1.5,Musical Instruments,2016-03-31,2016,1,March,220800,1 : 3,140:170
2015-03-29,455054,Ninja Chord Changes - Master your guitar chord changes,https://www.udemy.com/ninja-chord-changes/,True,30,1327,11,13,Beginner Level,1.5,Musical Instruments,2015-03-29,2015,1,March,39810,1 : 3,20:50
2017-06-29,1257976,Your First 10 Guitar Lessons - Learn how to play guitar,https://www.udemy.com/your-first-10-guitar-lessons-learn-how-to-play-guitar/,False,0,924,4,18,Beginner Level,1.0,Musical Instruments,2017-06-29,2017,2,June,0,0 : 1,free
2017-06-15,1253224,Pentatonic Scale Crash Course for Bass Guitar,https://www.udemy.com/pentatonic-scale-crash-course-for-bass-guitar/,False,0,898,6,24,Intermediate Level,1.0,Musical Instruments,2017-06-15,2017,2,June,0,0 : 1,free
2016-05-06,837722,Modal Theory for Guitar (Guitar Lessons from Lutz Academy),https://www.udemy.com/modal-theory-for-guitar/,True,50,1039,29,9,All Levels,1.5,Musical Instruments,2016-05-06,2016,2,May,51950,1 : 3,20:50
2015-10-20,631416,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,https://www.udemy.com/learn-piano-christmas-song-play-dreamy-piano-music-white-christmas/,True,80,1474,10,102,All Levels,2.0,Musical Instruments,2015-10-20,2015,4,October,117920,1 : 3,50:80
2014-01-24,149728,Learn Jazz Piano Today,https://www.udemy.com/learn-jazz-piano-with-willie-today/,True,50,1167,66,44,All Levels,3.0,Musical Instruments,2014-01-24,2014,1,January,58350,1 : 3,20:50
2014-06-27,195576,Learn To Play The Drums Without A Drum Kit,https://www.udemy.com/learn-to-play-the-drums-without-a-drum-kit/,True,25,1589,52,39,All Levels,2.0,Musical Instruments,2014-06-27,2014,2,June,39725,1 : 3,20:50
2017-01-01,1048302,Learn Travis Picking From Scratch,https://www.udemy.com/learn-travis-picking-from-scratch/,True,40,219,30,25,Intermediate Level,1.5,Musical Instruments,2017-01-01,2017,1,January,8760,1 : 3,20:50
2015-07-22,560662,Instant Harmonica - how to get single notes in 5 easy steps,https://www.udemy.com/instant-harmonica-how-to-get-single-notes-in-5-easy-steps/,True,20,835,10,7,Beginner Level,0.6333333333333333,Musical Instruments,2015-07-22,2015,3,July,16700,0 : 1,1:20
2015-11-10,661814,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,https://www.udemy.com/piano-runs-fills-3-jazz-chromatic-chords-songs-ending/,True,70,747,5,28,All Levels,1.0,Musical Instruments,2015-11-10,2015,4,November,52290,0 : 1,50:80
2015-10-16,640496,Teaching Music : Start teaching an instrument successfully.,https://www.udemy.com/teaching-piano-a-quick-guide-for-begginers/,True,30,1337,5,18,Beginner Level,1.5,Musical Instruments,2015-10-16,2015,4,October,40110,1 : 3,20:50
2017-05-04,1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,https://www.udemy.com/strumming-from-scratch-rhythm-guitar-lesson-for-beginners/,False,0,530,11,13,Beginner Level,2.0,Musical Instruments,2017-05-04,2017,2,May,0,1 : 3,free
